company,job_title,job_category,seniority,country,min_experience_clean,min_experience,avg_salary_lpa,min_salary_lpa,max_salary_lpa,num_of_salaries,skill_python,skill_r,skill_sql,skill_excel,skill_tableau,skill_power_bi,skill_machine_learning,skill_statistics,skill_spark,skill_hadoop,skill_aws,skill_azure,skill_tensorflow,skill_pytorch,skill_nlp,skill_computer_vision,skill_big_data,skill_etl,skill_git,skill_docker,skill_data_visualization
Sopra Steria,Data Scientist,Data Scientist,Mid-Level,India,3,3,12.1,8.0,19.7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apexon,Data Scientist,Data Scientist,Mid-Level,India,2,2,7.5,4.9,10.8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Embibe,Data Scientist,Data Scientist,Mid-Level,India,0,0,16.6,12.0,21.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quest Global,Data Scientist,Data Scientist,Mid-Level,India,2,2,6.7,4.8,8.5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harman Connected Services,Data Scientist,Data Scientist,Mid-Level,India,3,3,13.6,7.0,26.5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Exxon Mobil,Data Scientist,Data Scientist,Mid-Level,India,2,2,23.2,14.0,30.1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ugam Solution,Data Scientist,Data Scientist,Mid-Level,India,0,0,9.8,5.0,15.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L&T Technology Services,Data Scientist,Data Scientist,Mid-Level,India,1,1,8.7,4.3,18.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Credit Suisse,Data Scientist,Data Scientist,Mid-Level,India,2,2,17.4,11.0,26.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iris Software,Data Scientist,Data Scientist,Mid-Level,India,5,5,18.5,11.5,25.8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhivery,Data Scientist,Data Scientist,Mid-Level,India,1,1,15.6,10.0,20.8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abzooba India Infotech,Data Scientist,Data Scientist,Mid-Level,India,1,1,15.0,8.5,20.1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sonata Software,Data Scientist,Data Scientist,Mid-Level,India,1,1,8.1,4.8,12.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Incedo,Data Scientist,Data Scientist,Mid-Level,India,1,1,12.2,7.0,20.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Go-Jek,Data Scientist,Data Scientist,Mid-Level,India,3,3,30.5,16.5,44.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GE,Data Scientist,Data Scientist,Mid-Level,India,2,2,14.3,8.4,24.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiserv,Data Scientist,Data Scientist,Mid-Level,India,3,3,12.1,8.0,17.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBS,Data Scientist,Data Scientist,Mid-Level,India,2,2,15.2,10.2,22.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quantiphi Analytics Solutions,Data Scientist,Data Scientist,Mid-Level,India,0,0,9.8,7.0,16.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amdocs,Data Scientist,Data Scientist,Mid-Level,India,2,2,8.5,6.0,12.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apple,Data Scientist,Data Scientist,Mid-Level,India,2,2,33.6,8.2,74.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oyo Rooms,Data Scientist,Data Scientist,Mid-Level,India,0,0,14.7,10.0,20.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iOPEX Technologies,Data Scientist,Data Scientist,Mid-Level,India,1,1,7.9,3.5,12.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yash Technologies,Data Scientist,Data Scientist,Mid-Level,India,2,2,11.2,7.5,16.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin Templeton Investments,Data Scientist,Data Scientist,Mid-Level,India,3,3,27.7,15.0,45.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N+A,Data Scientist,Data Scientist,Mid-Level,India,0,0,8.6,2.4,15.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICICI Lombard General Insurance Company,Data Scientist,Data Scientist,Mid-Level,India,0,0,12.1,7.4,15.4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reserve Bank Information Technology,Data Scientist,Data Scientist,Mid-Level,India,2,2,15.9,8.0,23.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o9 Solutions,Data Scientist,Data Scientist,Mid-Level,India,1,1,13.8,11.0,17.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTC Global Services,Data Scientist,Data Scientist,Mid-Level,India,1,1,6.4,3.6,10.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Accolite Digital,Data Scientist,Data Scientist,Mid-Level,India,0,0,14.5,6.0,19.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wipro Digital,Data Scientist,Data Scientist,Mid-Level,India,1,1,11.1,7.0,17.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSS Corp,Data Scientist,Data Scientist,Mid-Level,India,0,0,10.2,7.0,14.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan Stanley,Data Scientist,Data Scientist,Mid-Level,India,2,2,18.1,10.5,23.6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zee Entertainment Enterprises,Data Scientist,Data Scientist,Mid-Level,India,1,1,16.7,13.2,23.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ola Cabs,Data Scientist,Data Scientist,Mid-Level,India,1,1,21.9,13.0,30.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NatWest Markets,Data Scientist,Data Scientist,Mid-Level,India,1,1,16.0,11.0,26.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myntra,Data Scientist,Data Scientist,Mid-Level,India,2,2,16.9,8.3,33.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCS,Business Analyst,Data Analyst,Mid-Level,India,2,2,6.9,3.0,12.0,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Accenture,Business Analyst,Data Analyst,Mid-Level,India,1,1,7.0,2.7,14.7,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Genpact,Business Analyst,Data Analyst,Mid-Level,India,1,1,6.4,4.5,9.0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wipro,Business Analyst,Data Analyst,Mid-Level,India,2,2,8.6,4.2,15.5,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cognizant,Business Analyst,Data Analyst,Mid-Level,India,1,1,8.6,4.5,14.0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deloitte,Business Analyst,Data Analyst,Mid-Level,India,1,1,7.8,5.0,12.0,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCL Technologies,Business Analyst,Data Analyst,Mid-Level,India,1,1,6.6,2.3,14.2,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evalueserve,Business Analyst,Data Analyst,Mid-Level,India,1,1,6.5,4.7,8.5,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Infosys,Business Analyst,Data Analyst,Mid-Level,India,1,1,8.9,4.4,16.5,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBM,Business Analyst,Data Analyst,Mid-Level,India,2,2,8.3,4.0,16.0,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXC Technology,Business Analyst,Data Analyst,Mid-Level,India,2,2,7.7,4.1,13.0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tech Mahindra,Business Analyst,Data Analyst,Mid-Level,India,2,2,7.6,3.8,15.0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,Business Analyst,Data Analyst,Mid-Level,India,1,1,8.3,3.0,19.0,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capgemini,Business Analyst,Data Analyst,Mid-Level,India,2,2,9.1,4.3,15.0,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Societe Generale,Business Analyst,Data Analyst,Mid-Level,India,3,3,13.5,7.6,21.0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXL Service,Business Analyst,Data Analyst,Mid-Level,India,0,0,6.2,4.5,8.5,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazon,Business Analyst,Data Analyst,Mid-Level,India,2,2,11.3,4.8,20.0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSBC,Business Analyst,Data Analyst,Mid-Level,India,2,2,12.1,5.0,21.0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICICI Bank,Business Analyst,Data Analyst,Mid-Level,India,1,1,6.7,4.0,12.6,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JP Morgan Chase,Business Analyst,Data Analyst,Mid-Level,India,2,2,12.4,5.7,21.7,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zomato,Business Analyst,Data Analyst,Mid-Level,India,1,1,10.7,8.3,12.0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L&T Infotech,Business Analyst,Data Analyst,Mid-Level,India,2,2,9.7,4.5,16.6,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shell,Business Analyst,Data Analyst,Mid-Level,India,4,4,19.5,12.0,30.0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barclays,Business Analyst,Data Analyst,Mid-Level,India,2,2,12.3,5.5,19.4,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cgi Group,Business Analyst,Data Analyst,Mid-Level,India,2,2,6.9,4.7,11.0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oracle,Business Analyst,Data Analyst,Mid-Level,India,1,1,5.5,3.4,10.0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amdocs,Business Analyst,Data Analyst,Mid-Level,India,4,4,12.1,6.8,20.0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conduent,Business Analyst,Data Analyst,Mid-Level,India,2,2,6.1,4.0,9.4,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fidelity National Information Services,Business Analyst,Data Analyst,Mid-Level,India,3,3,10.8,5.8,18.0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HDFC Bank,Business Analyst,Data Analyst,Mid-Level,India,2,2,7.9,4.1,12.0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Novo Nordisk,Business Analyst,Data Analyst,Mid-Level,India,4,4,11.5,8.0,15.2,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Axis Bank,Business Analyst,Data Analyst,Mid-Level,India,1,1,9.7,4.2,15.0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ernst & Young,Business Analyst,Data Analyst,Mid-Level,India,1,1,8.8,4.0,20.0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Credit Suisse,Business Analyst,Data Analyst,Mid-Level,India,2,2,15.2,10.0,23.0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hewlett-Packard Enterprise,Business Analyst,Data Analyst,Mid-Level,India,2,2,6.7,3.6,11.5,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CG Foods,Business Analyst,Data Analyst,Mid-Level,India,0,0,4.8,2.0,10.0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quantiphi Analytics Solutions,Business Analyst,Data Analyst,Mid-Level,India,0,0,8.9,6.5,13.0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NetCracker,Business Analyst,Data Analyst,Mid-Level,India,5,5,18.7,12.0,28.0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oyo Rooms,Business Analyst,Data Analyst,Mid-Level,India,0,0,10.2,6.0,14.0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VMware Software,Business Analyst,Data Analyst,Mid-Level,India,3,3,9.8,6.0,15.0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mphasis,Business Analyst,Data Analyst,Mid-Level,India,1,1,10.0,3.5,19.0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Exl India,Business Analyst,Data Analyst,Mid-Level,India,0,0,6.3,4.5,8.6,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mindtree,Business Analyst,Data Analyst,Mid-Level,India,2,2,9.5,5.5,15.0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newgen Software Technologies,Business Analyst,Data Analyst,Mid-Level,India,2,2,9.3,7.0,11.5,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTT DATA,Business Analyst,Data Analyst,Mid-Level,India,2,2,7.3,4.5,14.0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hexaware Technologies,Business Analyst,Data Analyst,Mid-Level,India,2,2,10.0,4.2,16.8,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Temenos,Business Analyst,Data Analyst,Mid-Level,India,2,2,8.8,5.6,12.2,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wells Fargo India,Business Analyst,Data Analyst,Mid-Level,India,3,3,12.0,6.2,20.8,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barclays Shared Services,Business Analyst,Data Analyst,Mid-Level,India,1,1,8.3,3.8,14.2,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bridgei2i Analytics Solutions,Business Analyst,Data Analyst,Mid-Level,India,0,0,6.0,5.0,8.0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata Technologies,Business Analyst,Data Analyst,Mid-Level,India,3,3,6.4,4.3,8.9,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Standard Chartered Bank,Business Analyst,Data Analyst,Mid-Level,India,2,2,12.0,6.0,20.0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mu Sigma,Business Analyst,Data Analyst,Mid-Level,India,1,1,6.9,5.5,9.0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virtusa Consulting Services,Business Analyst,Data Analyst,Mid-Level,India,2,2,10.6,5.0,18.5,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allianz Technology,Business Analyst,Data Analyst,Mid-Level,India,3,3,8.2,5.1,12.0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kotak Mahindra Bank,Business Analyst,Data Analyst,Mid-Level,India,1,1,7.5,3.0,15.5,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Citicorp,Business Analyst,Data Analyst,Mid-Level,India,2,2,15.6,7.8,21.3,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNP Paribas,Business Analyst,Data Analyst,Mid-Level,India,3,3,10.7,6.7,16.3,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UST,Business Analyst,Data Analyst,Mid-Level,India,3,3,11.1,5.5,17.5,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flipkart,Business Analyst,Data Analyst,Mid-Level,India,1,1,12.3,4.7,18.9,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barclays Global Service Centre,Business Analyst,Data Analyst,Mid-Level,India,1,1,11.7,4.5,21.6,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNY Mellon,Business Analyst,Data Analyst,Mid-Level,India,3,3,8.5,4.5,17.5,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Optum,Business Analyst,Data Analyst,Mid-Level,India,2,2,8.6,4.8,17.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ola Cabs,Business Analyst,Data Analyst,Mid-Level,India,0,0,11.3,7.7,15.0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBS,Business Analyst,Data Analyst,Mid-Level,India,2,2,14.5,7.5,23.5,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Odessa,Business Analyst,Data Analyst,Mid-Level,India,1,1,11.0,8.4,13.0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bnp paribas india solutions,Business Analyst,Data Analyst,Mid-Level,India,3,3,10.2,6.5,15.0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UnitedHealth,Business Analyst,Data Analyst,Mid-Level,India,2,2,8.3,5.0,13.0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCL Technologies BPO Services,Business Analyst,Data Analyst,Mid-Level,India,1,1,2.3,1.6,4.0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ramco Systems,Business Analyst,Data Analyst,Mid-Level,India,1,1,7.6,4.5,10.5,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tredence,Business Analyst,Data Analyst,Mid-Level,India,0,0,6.9,6.1,8.5,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Novartis Healthcare,Business Analyst,Data Analyst,Mid-Level,India,1,1,10.0,7.0,14.2,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atos Syntel,Business Analyst,Data Analyst,Mid-Level,India,2,2,7.6,4.0,13.0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cisco Systems,Business Analyst,Data Analyst,Mid-Level,India,2,2,12.5,6.0,20.5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITC Infotech India,Business Analyst,Data Analyst,Mid-Level,India,1,1,7.8,4.5,14.0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deutsche Bank,Business Analyst,Data Analyst,Mid-Level,India,2,2,9.1,3.3,19.0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dell,Business Analyst,Data Analyst,Mid-Level,India,2,2,7.0,4.6,10.2,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paytm,Business Analyst,Data Analyst,Mid-Level,India,1,1,7.7,3.9,15.0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3i Infotech,Business Analyst,Data Analyst,Mid-Level,India,1,1,6.1,3.9,8.8,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KPMG,Business Analyst,Data Analyst,Mid-Level,India,1,1,8.2,3.6,16.0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiserv,Business Analyst,Data Analyst,Mid-Level,India,3,3,11.6,7.0,20.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zensar Technologies,Business Analyst,Data Analyst,Mid-Level,India,2,2,6.7,4.1,14.5,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Legato Health Technologies,Business Analyst,Data Analyst,Mid-Level,India,3,3,8.0,5.0,14.0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swiggy,Business Analyst,Data Analyst,Mid-Level,India,1,1,13.2,8.0,16.5,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEP Worldwide,Business Analyst,Data Analyst,Mid-Level,India,0,0,6.4,5.0,8.5,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intellect Design Arena,Business Analyst,Data Analyst,Mid-Level,India,2,2,11.2,5.8,16.7,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Standard Chartered Global Business Services,Business Analyst,Data Analyst,Mid-Level,India,2,2,12.7,5.6,23.2,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZS,Business Analyst,Data Analyst,Mid-Level,India,1,1,9.6,7.0,12.8,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Concentrix Corporation,Business Analyst,Data Analyst,Mid-Level,India,1,1,5.4,2.8,12.0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reliance jio,Business Analyst,Data Analyst,Mid-Level,India,1,1,6.8,3.6,15.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NatWest Group,Business Analyst,Data Analyst,Mid-Level,India,2,2,9.5,3.5,18.8,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IQVIA,Business Analyst,Data Analyst,Mid-Level,India,1,1,8.3,4.5,16.7,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PwC,Business Analyst,Data Analyst,Mid-Level,India,1,1,9.9,4.5,17.5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ValueMomentum,Business Analyst,Data Analyst,Mid-Level,India,1,1,6.1,3.8,9.5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADP Solutions,Business Analyst,Data Analyst,Mid-Level,India,3,3,8.2,5.3,15.1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Provana,Business Analyst,Data Analyst,Mid-Level,India,1,1,4.8,3.5,6.5,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANR Software,Business Analyst,Data Analyst,Mid-Level,India,1,1,4.5,3.1,7.0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WNS,Business Analyst,Data Analyst,Mid-Level,India,1,1,6.8,3.8,12.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oracle Financial Services Software,Business Analyst,Data Analyst,Mid-Level,India,3,3,10.2,5.6,16.5,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RevGurus Info India,Business Analyst,Data Analyst,Mid-Level,India,0,0,8.3,5.8,11.0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sapiens,Business Analyst,Data Analyst,Mid-Level,India,2,2,12.5,8.0,16.7,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Etech Global Services,Business Analyst,Data Analyst,Mid-Level,India,1,1,6.4,4.4,8.4,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Citibank,Business Analyst,Data Analyst,Mid-Level,India,2,2,16.7,8.0,24.3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coforge,Business Analyst,Data Analyst,Mid-Level,India,5,5,16.1,8.3,24.0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABC,Business Analyst,Data Analyst,Mid-Level,India,3,3,13.6,5.2,25.0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merkle Sokrati,Business Analyst,Data Analyst,Mid-Level,India,0,0,4.5,4.2,5.0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
First Source,Business Analyst,Data Analyst,Mid-Level,India,1,1,4.4,2.7,7.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meesho,Business Analyst,Data Analyst,Mid-Level,India,0,0,14.0,8.5,18.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ebix Software India,Business Analyst,Data Analyst,Mid-Level,India,2,2,7.0,4.5,11.5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indus Valley Partners,Business Analyst,Data Analyst,Mid-Level,India,1,1,17.0,14.0,20.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schlumberger,Business Analyst,Data Analyst,Mid-Level,India,3,3,14.5,9.0,21.0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capita,Business Analyst,Data Analyst,Mid-Level,India,1,1,5.9,2.3,13.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRMnext,Business Analyst,Data Analyst,Mid-Level,India,1,1,6.6,5.0,8.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NeoSoft Technologies,Business Analyst,Data Analyst,Mid-Level,India,1,1,6.9,3.1,10.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
